exchange,address
uniswap_v3,0xB9Fc136980D98C034a529AadbD5651c087365D5f
uniswap_v3,0x7d25DE0bB3e4E4d5F7b399db5A0BCa9F60dD66e4
uniswap_v3,0x295603119a0F187485e7e1e950E9698E1aF5e083
uniswap_v3,0x17c14D2c404D167802b16C450d3c99F88F2c4F4d
uniswap_v3,0x149e36E72726e0BceA5c59d40df2c43F60f5A22D
uniswap_v3,0xCB7A3a9E1A057744a60d8103eE66DD28A71c4d75
uniswap_v3,0xC31E54c7a869B9FcBEcc14363CF510d1c41fa443
uniswap_v3,0x4985C5b657d916bA745Afb16ace048c0a03ca2f5
uniswap_v3,0x5Ab703D58B73475cd83Ce2dBaDA8f2E6C977E7Ed
uniswap_v3,0x80A9ae39310abf666A87C743d6ebBD0E8C42158E
uniswap_v3,0x7e5E4a3F855f19cC1a45b9eFF1c8B2419036CE85
uniswap_v3,0xC24f7d8E51A64dc1238880BD00bb961D54cbeb29
uniswap_v3,0x1de417b68013931017111779656289E731318812
uniswap_v3,0x6f4dA77DE3591466e8528A0c19B24C492901024E
uniswap_v3,0xa95b0F5a65a769d82AB4F3e82842E45B8bbAf101
uniswap_v3,0xc82819F72A9e77E2c0c3A69B3196478f44303cf4
uniswap_v3,0xf327cb42c771D6Aa361b1e417E5759330bd55721
uniswap_v3,0xDfA19e743421C394d904f5a113121c2227d2364b
uniswap_v3,0xEB79e6aBFb3DCf64DA8B0967C3C61fdf57E84542
uniswap_v3,0xDCC3AC7668d46f44434BF1ffe57A37e25cA3aCf3
uniswap_v3,0x13398E27a21Be1218b6900cbEDF677571df42A48
uniswap_v3,0x4d7cE479Ce0993E1aB98C15ceE6d8F33926871da
uniswap_v3,0xeef86E1a9C8756133f4708bbc1C54F8894115BD5
uniswap_v3,0x573851411EE6B4E82B9DF1dab160B0d2bd0c1f3f
uniswap_v3,0x67D3E181E6dcC47f977c3A4b33Ac65454b87b997
uniswap_v3,0x99aaFc776f289099400E37081f3511267470F408
uniswap_v3,0x7bC890b59915cF6E9b440cB6b0f1e578C6A192E6
uniswap_v3,0x5Af3366bDC069fe6F4E62d8383347b12F1429e50
uniswap_v3,0x17d51b8cD23d67010F22bdF4184d9a161f641c1f
uniswap_v3,0x0f29a8f17fc8BD7123cc6a768e93976807e81cCC
uniswap_v3,0x99dFc0126ED31E0169fc32dB6B89adF9FeE9a77e
uniswap_v3,0x468b88941e7Cc0B88c1869d68ab6b570bCEF62Ff
uniswap_v3,0xfA5738670cFAd9745a58305101c6Fa9c4E42e615
uniswap_v3,0x82491d591c8915d21b411bCd679C6eD4c2702C2c
uniswap_v3,0xDCCa64e393ec2D5740bC3A021482F96089E9c59b
uniswap_v3,0xf96Ac67457F8dF37Dc4c8aCCAf9260a773b93Ff5
uniswap_v3,0xEe9d4B2B5581E84106f021b3FccecB6b1C62D32c
uniswap_v3,0xA5AB8832d4192487Ed1330f9faC223e6867Bb9f6
uniswap_v3,0x22127577D772c4098c160B49a8e5caE3012C5824
uniswap_v3,0xE1Ec0218f9a12fb772DCBE739F3e7E8773753608
uniswap_v3,0xA4F8568092894F3d753eDdf5F7E105985d674cEA
uniswap_v3,0xDD092f5Dce127961AF6ebE975978c084C935Bcc8
uniswap_v3,0x39856263A20Aa7FAe3Da5dBAC8f8A77051Eb6c61
uniswap_v3,0x5e6e8B3AB4FEf52c2dF7a80fADFc61d3cE7F07ee
uniswap_v3,0xA9e4C813C7dE000Bce82eB533647BbCbE611756D
uniswap_v3,0xb860Af6936F1416B1A20B0944173067a2F90eD52
uniswap_v3,0x4A8526350e89F3680239985389Eefe17466F2B08
uniswap_v3,0x1C8CC182D9b8dfAc34c154bEFE7F75c10AF54934
uniswap_v3,0xA62aD78825E3a55A77823F00Fe0050F567c1e4EE
uniswap_v3,0x641C00A822e8b671738d32a431a4Fb6074E5c79d
uniswap_v3,0x77008156f176C87E69be6E2F25a52fBc3E7f3508
uniswap_v3,0x2dfBbc8C9405c70cA0f81944332841663D2333B1
uniswap_v3,0x3Be3EBc2C4c0e65d444D6254aE9b1486F0d801EE
uniswap_v3,0x33cFc19344A634554d15ec87163CCf0674Db2130
uniswap_v3,0x6f6071bE9daC7115BAddd193c1774B0b710f7586
uniswap_v3,0x5873bF159C53bC6704538532B7991B782bC4F660
uniswap_v3,0x79bE9c58825018B8d26e450806C497C9bebE4e8d
uniswap_v3,0xA65c72509c09fBc39bBCE149bE4A912305c5c382
uniswap_v3,0x4d71A211F05f77fdd2C3abB96D5162b13Ff6aDD5
uniswap_v3,0x929fcf81102c5577243Ee614c2c455ACd6681F1A
uniswap_v3,0x87ADC4a56252206008134CA6E807F474290C867d
uniswap_v3,0x2039f8c9cd32Ba9cD2Ea7e575d5B1ABeA93f7527
uniswap_v3,0x40eD10fFDFa1BcBAf6ca0bC5d33c345ADA4F813a
uniswap_v3,0x7B001CB8AB2747C005c28a3F05bbFBc9Bc91Cdf5
uniswap_v3,0x293ff56de9f8bbe5F0960E58ba17BD95e4469807
