cid,strategy_id,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight,y_0,y_1,z_0,z_1,A_0,A_1,B_0,B_1
0x9e4341acef4147196e99d648c5e43b3fc9d026780002000000000000000005ec,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xF24Bcf4d1e507740041C9cFd2DddB29585aDCe1e 0.01,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xF24Bcf4d1e507740041C9cFd2DddB29585aDCe1e,balancer,1e+16,0.01,0x9e4341acEf4147196e99d648C5E43B3Fc9D02678,0x9e4341acef4147196e99d648c5e43b3fc9d026780002000000000000000005ec,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xF24Bcf4d1e507740041C9cFd2DddB29585aDCe1e,18,18,7,WFTM,BEETS,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x07fc9e1a6236a400a28956d4d924f68dadc329d8000200000000000000000109,0,,0,balancer 0x688d5C6b26462e42c56b4eC1d1165CCade418f5D/0x7d59CDad5332EFc72D7ee902c52873446e436B57 0.0015,0x688d5C6b26462e42c56b4eC1d1165CCade418f5D/0x7d59CDad5332EFc72D7ee902c52873446e436B57,balancer,1500000000000000.0,0.0015,0x07fc9E1A6236A400a28956d4D924F68daDc329D8,0x07fc9e1a6236a400a28956d4d924f68dadc329d8000200000000000000000109,0x688d5C6b26462e42c56b4eC1d1165CCade418f5D,0x7d59CDad5332EFc72D7ee902c52873446e436B57,10,11,7,Dap,Nkap,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf3a602d30dcb723a74a0198313a7551feaca7dac00010000000000000000005f,0,,0,balancer 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x321162Cd933E2Be498Cd2267a90534A804051b11/0x74b23882a30290451A17c44f4F05243b6b58C76d 0.02,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x321162Cd933E2Be498Cd2267a90534A804051b11/0x74b23882a30290451A17c44f4F05243b6b58C76d,balancer,2e+16,0.02,0xf3A602d30dcB723A74a0198313a7551FEacA7DAc,0xf3a602d30dcb723a74a0198313a7551feaca7dac00010000000000000000005f,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,6,18,7,USDC,WFTM,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.25,0.25,0x321162Cd933E2Be498Cd2267a90534A804051b11,8.0,BTC,0.0,0.25,0x74b23882a30290451A17c44f4F05243b6b58C76d,18.0,ETH,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x40b14672b2d8b19612186977688c2d20acc349fa000200000000000000000703,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979 0.02,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979,balancer,2e+16,0.02,0x40B14672B2D8b19612186977688c2d20ACC349fa,0x40b14672b2d8b19612186977688c2d20acc349fa000200000000000000000703,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979,18,18,7,WFTM,fBOMB,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x838229095fa83bcd993ef225d01a990e3bc197a800020000000000000000075b,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf 0.0018,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf,balancer,1800000000000000.0,0.0018,0x838229095fa83BCD993eF225d01a990E3Bc197A8,0x838229095fa83bcd993ef225d01a990e3bc197a800020000000000000000075b,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf,18,6,7,WFTM,USDC,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcde5a11a4acb4ee4c805352cec57e236bdbc3837000200000000000000000019,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xF24Bcf4d1e507740041C9cFd2DddB29585aDCe1e 0.0025,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xF24Bcf4d1e507740041C9cFd2DddB29585aDCe1e,balancer,2500000000000000.0,0.0025,0xcdE5a11a4ACB4eE4c805352Cec57E236bdBC3837,0xcde5a11a4acb4ee4c805352cec57e236bdbc3837000200000000000000000019,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xF24Bcf4d1e507740041C9cFd2DddB29585aDCe1e,18,18,7,WFTM,BEETS,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd8e5336664a453059c3a4cce995652f01a8b78c30002000000000000000007d2,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xDE55B113A27Cc0c5893CAa6Ee1C020b6B46650C0 0.005,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xDE55B113A27Cc0c5893CAa6Ee1C020b6B46650C0,balancer,5000000000000000.0,0.005,0xD8E5336664A453059c3A4CCe995652f01A8B78C3,0xd8e5336664a453059c3a4cce995652f01a8b78c30002000000000000000007d2,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDE55B113A27Cc0c5893CAa6Ee1C020b6B46650C0,18,18,7,WFTM,DEUS,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x03c6b3f09d2504606936b1a4decefad204687890000200000000000000000015,0,,0,balancer 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0xF24Bcf4d1e507740041C9cFd2DddB29585aDCe1e 0.0025,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0xF24Bcf4d1e507740041C9cFd2DddB29585aDCe1e,balancer,2500000000000000.0,0.0025,0x03c6B3f09D2504606936b1A4DeCeFaD204687890,0x03c6b3f09d2504606936b1a4decefad204687890000200000000000000000015,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xF24Bcf4d1e507740041C9cFd2DddB29585aDCe1e,6,18,7,USDC,BEETS,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcdf68a4d525ba2e90fe959c74330430a5a6b8226000200000000000000000008,0,,0,balancer 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83 0.0025,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,balancer,2500000000000000.0,0.0025,0xcdF68a4d525Ba2E90Fe959c74330430A5a6b8226,0xcdf68a4d525ba2e90fe959c74330430a5a6b8226000200000000000000000008,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,6,18,7,USDC,WFTM,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x843716e9386af1a26808d8e6ce3948d606ff115a00020000000000000000043a,0,,0,balancer 0x10010078a54396F62c96dF8532dc2B4847d47ED3/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83 0.01,0x10010078a54396F62c96dF8532dc2B4847d47ED3/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,balancer,1e+16,0.01,0x843716e9386AF1A26808d8E6Ce3948d606FF115A,0x843716e9386af1a26808d8e6ce3948d606ff115a00020000000000000000043a,0x10010078a54396F62c96dF8532dc2B4847d47ED3,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,18,18,7,HND,WFTM,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x41870439b607a29293d48f7c9da10e67142176240001000000000000000000a4,0,,0,balancer 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x44F7237df00E386af8e79B817D05ED9f6FE0f296 0.01,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x44F7237df00E386af8e79B817D05ED9f6FE0f296,balancer,1e+16,0.01,0x41870439b607A29293D48f7c9da10e6714217624,0x41870439b607a29293d48f7c9da10e67142176240001000000000000000000a4,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,6,18,7,USDC,WFTM,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.25,0.25,0x44F7237df00E386af8e79B817D05ED9f6FE0f296,18.0,SOL,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x82c9d60294019af834756a32b5b3e27a90801a390001000000000000000007d3,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf/0xDE55B113A27Cc0c5893CAa6Ee1C020b6B46650C0 0.01,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf/0xDE55B113A27Cc0c5893CAa6Ee1C020b6B46650C0,balancer,1e+16,0.01,0x82c9d60294019aF834756a32b5B3e27A90801A39,0x82c9d60294019af834756a32b5b3e27a90801a390001000000000000000007d3,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf,18,6,7,WFTM,USDC,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.25,0.25,0xDE55B113A27Cc0c5893CAa6Ee1C020b6B46650C0,18.0,DEUS,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd89271c9b0a8bbd15136c65167d38ef246f10e43000200000000000000000643,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xE992bEAb6659BFF447893641A378FbbF031C5bD6 0.0025,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xE992bEAb6659BFF447893641A378FbbF031C5bD6,balancer,2500000000000000.0,0.0025,0xd89271C9B0A8BBd15136C65167D38EF246f10E43,0xd89271c9b0a8bbd15136c65167d38ef246f10e43000200000000000000000643,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE992bEAb6659BFF447893641A378FbbF031C5bD6,18,18,7,WFTM,WIGO,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x26fa2e6e489b10669ace976b5815508943d2a8e30001000000000000000007ae,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf/0x8b7007E1D02d8387B7B4BC8C6172598780ae59B2 0.01,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf/0x8b7007E1D02d8387B7B4BC8C6172598780ae59B2,balancer,1e+16,0.01,0x26Fa2e6E489b10669ACe976B5815508943D2a8E3,0x26fa2e6e489b10669ace976b5815508943d2a8e30001000000000000000007ae,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf,18,6,7,WFTM,USDC,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.15,0.15,0x8b7007E1D02d8387B7B4BC8C6172598780ae59B2,18.0,FGHST,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x4961acd896399537cf8dfc277c376913e21042d00001000000000000000007bd,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979/0xF386eB6780a1e875616b5751794f909095283860 0.025,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979/0xF386eB6780a1e875616b5751794f909095283860,balancer,2.5e+16,0.025,0x4961ACD896399537Cf8DFc277c376913e21042d0,0x4961acd896399537cf8dfc277c376913e21042d00001000000000000000007bd,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979,18,18,7,WFTM,fBOMB,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.2,0.4,0xF386eB6780a1e875616b5751794f909095283860,18.0,lz-fMULTI,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xdaeb2a13e850b444c97dfd9cb33fb36d1f1f4ed6000200000000000000000790,0,,0,balancer 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x85dec8c4B2680793661bCA91a8F129607571863d 0.01,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x85dec8c4B2680793661bCA91a8F129607571863d,balancer,1e+16,0.01,0xdaeb2a13E850b444c97DfD9cB33fB36D1f1F4Ed6,0xdaeb2a13e850b444c97dfd9cb33fb36d1f1f4ed6000200000000000000000790,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x85dec8c4B2680793661bCA91a8F129607571863d,18,18,7,WFTM,BRUSH,0,0,0,0.0,0.0,0.0,0.0,balancer,Weighted,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7547d05dFf1DA6B4A2eBB3f0833aFE3C62ABD9a1,0,,50761856,equalizer_v2 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,equalizer_v2,0.0045,0.0045,0x7547d05dFf1DA6B4A2eBB3f0833aFE3C62ABD9a1,,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,6,18,11,USDC,WFTM,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x515d84c494454835443B303a914a341e80f67278,0,,50773046,equalizer_v2 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x74b23882a30290451A17c44f4F05243b6b58C76d,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x74b23882a30290451A17c44f4F05243b6b58C76d,equalizer_v2,0.01,0.01,0x515d84c494454835443B303a914a341e80f67278,,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x74b23882a30290451A17c44f4F05243b6b58C76d,6,18,11,USDC,WETH,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0f03efdce7A8cE08c238b1a0B5425Fb63Bd44b38,0,,50805541,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,equalizer_v2,0.01,0.01,0x0f03efdce7A8cE08c238b1a0B5425Fb63Bd44b38,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,18,18,11,WFTM,DAI,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xb3D5b1d35d662d8E84fdECb70BcE9FA1B6210187,0,,50805671,equalizer_v2 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0xdc301622e621166BD8E82f2cA0A26c13Ad0BE355,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0xdc301622e621166BD8E82f2cA0A26c13Ad0BE355,equalizer_v2,0.0003,0.0003,0xb3D5b1d35d662d8E84fdECb70BcE9FA1B6210187,,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xdc301622e621166BD8E82f2cA0A26c13Ad0BE355,6,18,11,USDC,FRAX,0,0,0,,,,,equalizer_v2,stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x97426Aa7A2A9A1D9E02E76Afaa4be7518BE064EE,0,,50805745,equalizer_v2 0x321162Cd933E2Be498Cd2267a90534A804051b11/0x74b23882a30290451A17c44f4F05243b6b58C76d,0x321162Cd933E2Be498Cd2267a90534A804051b11/0x74b23882a30290451A17c44f4F05243b6b58C76d,equalizer_v2,0.01,0.01,0x97426Aa7A2A9A1D9E02E76Afaa4be7518BE064EE,,0x321162Cd933E2Be498Cd2267a90534A804051b11,0x74b23882a30290451A17c44f4F05243b6b58C76d,8,18,11,WBTC,WETH,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xE3bD349BDb8203C15426b2d273f57568E658F843,0,,50805814,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x74b23882a30290451A17c44f4F05243b6b58C76d,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x74b23882a30290451A17c44f4F05243b6b58C76d,equalizer_v2,0.01,0.01,0xE3bD349BDb8203C15426b2d273f57568E658F843,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x74b23882a30290451A17c44f4F05243b6b58C76d,18,18,11,WFTM,WETH,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x783A3Fb9F88dF5A89fB3a5e595254Fa8f7b97b48,0,,50805967,equalizer_v2 0x049d68029688eAbF473097a2fC38ef61633A3C7A/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x049d68029688eAbF473097a2fC38ef61633A3C7A/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,equalizer_v2,0.01,0.01,0x783A3Fb9F88dF5A89fB3a5e595254Fa8f7b97b48,,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,6,18,11,FUSDT,WFTM,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xDA3E21477F872F30794551D908DE244b8839F723,0,,50806065,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x321162Cd933E2Be498Cd2267a90534A804051b11,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x321162Cd933E2Be498Cd2267a90534A804051b11,equalizer_v2,0.01,0.01,0xDA3E21477F872F30794551D908DE244b8839F723,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x321162Cd933E2Be498Cd2267a90534A804051b11,18,8,11,WFTM,WBTC,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x456178EFb6A8898b039599985811146e18355F1f,0,,50814428,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x82f0B8B456c1A451378467398982d4834b6829c1,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x82f0B8B456c1A451378467398982d4834b6829c1,equalizer_v2,0.01,0.01,0x456178EFb6A8898b039599985811146e18355F1f,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x82f0B8B456c1A451378467398982d4834b6829c1,18,18,11,WFTM,MIM,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6eB4Eb157C3e6f0576b8ba3C88e8C5D2e6E81D17,0,,50814740,equalizer_v2 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,equalizer_v2,0.0003,0.0003,0x6eB4Eb157C3e6f0576b8ba3C88e8C5D2e6E81D17,,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,6,18,11,USDC,DAI,0,0,0,,,,,equalizer_v2,stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9B696b6B0F1DEE0B1af1d6bc927c15e27597f556,0,,50815003,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,equalizer_v2,0.01,0.01,0x9B696b6B0F1DEE0B1af1d6bc927c15e27597f556,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,18,18,11,WFTM,LINK,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3d6c56f6855b7Cc746fb80848755B0a9c3770122,0,,50829005,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3Fd3A0c85B70754eFc07aC9Ac0cbBDCe664865A6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3Fd3A0c85B70754eFc07aC9Ac0cbBDCe664865A6,equalizer_v2,0.0125,0.0125,0x3d6c56f6855b7Cc746fb80848755B0a9c3770122,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3Fd3A0c85B70754eFc07aC9Ac0cbBDCe664865A6,18,18,11,WFTM,EQUAL,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xD3c3E365d84Fc4e7e66244E00e5E2271176FF61E,0,,50851345,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xC5e2B037D30a390e62180970B3aa4E91868764cD,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xC5e2B037D30a390e62180970B3aa4E91868764cD,equalizer_v2,0.01,0.01,0xD3c3E365d84Fc4e7e66244E00e5E2271176FF61E,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xC5e2B037D30a390e62180970B3aa4E91868764cD,18,18,11,WFTM,TAROT,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7552BFa10037356A2De0379a2EF8d4CC480B8E00,0,,50858644,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,equalizer_v2,0.01,0.01,0x7552BFa10037356A2De0379a2EF8d4CC480B8E00,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,18,18,11,WFTM,WBNB,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x558DCA97c224851Cf428cbF244bEC0b897642efC,0,,50860760,equalizer_v2 0x21Ada0D2aC28C3A5Fa3cD2eE30882dA8812279B6/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x21Ada0D2aC28C3A5Fa3cD2eE30882dA8812279B6/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,equalizer_v2,0.01,0.01,0x558DCA97c224851Cf428cbF244bEC0b897642efC,,0x21Ada0D2aC28C3A5Fa3cD2eE30882dA8812279B6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,18,18,11,OATH,WFTM,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xFfE9C27F0a12dABe5c5Bd46D144a5c0140725566,0,,50861361,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xDE5ed76E7c05eC5e4572CfC88d1ACEA165109E44,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xDE5ed76E7c05eC5e4572CfC88d1ACEA165109E44,equalizer_v2,0.01,0.01,0xFfE9C27F0a12dABe5c5Bd46D144a5c0140725566,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDE5ed76E7c05eC5e4572CfC88d1ACEA165109E44,18,18,11,WFTM,DEUS,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xF77235B283fC72514f2bb260717F981B8E7474Ed,0,,50902367,equalizer_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x511D35c52a3C244E7b8bd92c0C297755FbD89212,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x511D35c52a3C244E7b8bd92c0C297755FbD89212,equalizer_v2,0.01,0.01,0xF77235B283fC72514f2bb260717F981B8E7474Ed,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x511D35c52a3C244E7b8bd92c0C297755FbD89212,18,18,11,WFTM,WAVAX,0,0,0,,,,,equalizer_v2,volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
