cid,last_updated,last_updated_block,address,exchange_name,exchange_id,fee,fee_float,pair_name,tkn0_address,tkn1_address,tkn0_key,tkn1_key,tkn0_symbol,tkn1_symbol,tkn0_decimals,tkn1_decimals,tkn0_balance,tkn1_balance,sqrt_price_q96,tick,tick_spacing,liquidity,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,descr
00125d26-4f9d-4936-9a46-7e7708cee9b5,2023-05-06 19:04:10.202420,17203475,0x7BeA39867e4169DBe237d55C8242a8f2fcDcc387,uniswap_v3,4,10000.0,0.01,USDC-eB48/WETH-6Cc2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC-eB48,WETH-6Cc2,USDC,WETH,6,18,,,1.82087340857137e+33,200859.0,200.0,9.531908393488318e+16,,,,,,,,,uniswap_v3 USDC-eB48/WETH-6Cc2 10000
0019a82b-c631-4e22-a855-f6f5c4407f2f,2023-05-06 19:12:55.459658,17203475,0xE8cF4874d365f3d8f66284679Cec2286a51b1128,uniswap_v3,4,3000.0,0.003,WETH-6Cc2/CADC-2Eef,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcaDC0acd4B445166f12d2C07EAc6E2544FbE2Eef,WETH-6Cc2,CADC-2Eef,WETH,CADC,18,18,,,4.14687902714113e+30,79159.0,60.0,1.45660211604302e+21,,,,,,,,,uniswap_v3 WETH-6Cc2/CADC-2Eef 3000
002cb90e-bf7a-4a89-b08d-c9355b3fa636,2023-05-06 19:42:10.030631,17203475,0x64F0bc5141B18B8C816dA7E7f1f26676e10506bb,uniswap_v2,3,0.003,0.003,WETH-6Cc2/MATRIX-1C36,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc8D3DCb63C38607Cb0c9d3F55E8eccE628A01C36,WETH-6Cc2,MATRIX-1C36,WETH,MATRIX,18,18,3.442237836542753e+18,3.53756147532994e+24,0.0,,,,,,,,,,,,uniswap_v2 WETH-6Cc2/MATRIX-1C36 0.003
00304cc4-3510-465e-aa0a-27ff06e7cdfa,2023-05-06 19:31:14.670126,17203475,0x430Ba84FadF427eE5E8d4d78538b64C1E7456020,uniswap_v2,3,0.003,0.003,SAN-f098/WETH-6Cc2,0x7C5A0CE9267ED19B22F8cae653F198e3E8daf098,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,SAN-f098,WETH-6Cc2,SAN,WETH,18,18,1.41888607465904e+24,4.75003871489155e+19,0.0,,,,,,,,,,,,uniswap_v2 SAN-f098/WETH-6Cc2 0.003
0063f6a6-f1c0-45be-9bf3-126f1dfe1fa0,2023-05-06 19:46:19.386888,17203475,0x6B1455E27902CA89eE3ABB0673A8Aa9Ce1609952,uniswap_v2,3,0.003,0.003,WETH-6Cc2/PPDEX-0cf7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf1F508c7C9f0d1b15a76fbA564eEf2d956220cf7,WETH-6Cc2,PPDEX-0cf7,WETH,PPDEX,18,18,1.88684546298764e+19,3.22520105640078e+22,0.0,,,,,,,,,,,,uniswap_v2 WETH-6Cc2/PPDEX-0cf7 0.003
00699e40-903b-4ba4-857f-6a7f10c71694,2023-05-06 19:44:41.876066,17203475,0x288d25592a995cA878B79762Cb8Ec5a95d2e888a,uniswap_v2,3,0.003,0.003,BPRO-5f61/WETH-6Cc2,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BPRO-5f61,WETH-6Cc2,BPRO,WETH,18,18,9.82317107252631e+22,5.32305731279661e+19,0.0,,,,,,,,,,,,uniswap_v2 BPRO-5f61/WETH-6Cc2 0.003
007e4013-113b-47a2-9ef2-2de601a85f72,2023-05-06 19:25:18.070109,17203475,0xc840464a8c3324e0bdC9429439DdE3a12205424a,uniswap_v3,4,3000.0,0.003,DAO-09Ad/USDC-eB48,0x0f51bb10119727a7e5eA3538074fb341F56B09Ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,DAO-09Ad,USDC-eB48,DAO,USDC,18,6,,,9.87482780883802e+22,-271919.0,60.0,3692767692123330.0,,,,,,,,,uniswap_v3 DAO-09Ad/USDC-eB48 3000
00a2ba20-308e-4164-a53e-8a30664baa4b,2023-05-06 19:03:42.392820,17203475,0x3782a3425cd093D5cd0C5B684BE72641e199029c,uniswap_v3,4,10000.0,0.01,BYTES-8c95/WETH-6Cc2,0x7d647b1A0dcD5525e9C6B3D14BE58f27674f8c95,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BYTES-8c95,WETH-6Cc2,BYTES,WETH,18,18,,,3.54862619099898e+27,-62119.0,200.0,4.1461023669298e+21,,,,,,,,,uniswap_v3 BYTES-8c95/WETH-6Cc2 10000
00b6ac5d-4ee9-4c5d-8d05-143946e36e3f,2023-05-06 19:44:17.456313,17203475,0x353a70Db3888E957AD2E7444A08a2C9c08A5dB47,uniswap_v2,3,0.003,0.003,XP-b2Ac/WETH-6Cc2,0x948c70Dc6169Bfb10028FdBE96cbC72E9562b2Ac,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XP-b2Ac,WETH-6Cc2,XP,WETH,18,18,1.23887440338176e+24,3.62033164340481e+19,0.0,,,,,,,,,,,,uniswap_v2 XP-b2Ac/WETH-6Cc2 0.003
00cd65f0-97c9-4838-a82c-56faced566de,2023-05-06 19:44:22.484481,17203475,0xFc74eCDEe4e9ffF2f2ef4cdf4F1c777b2EF0e905,uniswap_v2,3,0.003,0.003,SUKU-E4d7/WETH-6Cc2,0x0763fdCCF1aE541A5961815C0872A8c5Bc6DE4d7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,SUKU-E4d7,WETH-6Cc2,SUKU,WETH,18,18,2.45048626961679e+22,8.129640714138665e+17,0.0,,,,,,,,,,,,uniswap_v2 SUKU-E4d7/WETH-6Cc2 0.003
00dc2779-64c2-4c03-b122-d9d9b6eb4e07,2023-05-06 19:05:36.058151,17203475,0xC21831336E4940C5a6E640Fb40f0e86735dCa02c,uniswap_v3,4,10000.0,0.01,FTM-7870/DAI-1d0F,0x4E15361FD6b4BB609Fa63C81A2be19d873717870,0x6B175474E89094C44Da98b954EedeAC495271d0F,FTM-7870,DAI-1d0F,FTM,DAI,18,18,,,5.36562847526745e+28,-7796.0,200.0,1.65108608708986e+21,,,,,,,,,uniswap_v3 FTM-7870/DAI-1d0F 10000
00e72181-a775-4cd1-9cb7-c8bf092a231d,2023-05-06 19:43:22.295709,17203475,0xf22fdD2BE7c6dA9788e4941A6FfC78CA99d7B15c,uniswap_v2,3,0.003,0.003,KIBSHI-2361/WETH-6Cc2,0x02e7F808990638E9e67E1f00313037EDe2362361,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,KIBSHI-2361,WETH-6Cc2,KIBSHI,WETH,18,18,2.15310350229456e+28,4.1954425816949e+19,0.0,,,,,,,,,,,,uniswap_v2 KIBSHI-2361/WETH-6Cc2 0.003
0107daf7-44a8-439b-a617-8b5552803366,2023-05-06 19:37:25.689276,17203475,0xA92D2e98FCC91585c5EcEe548451da261E5314Da,uniswap_v2,3,0.003,0.003,BZN-35d4/WETH-6Cc2,0x6524B87960c2d573AE514fd4181777E7842435d4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BZN-35d4,WETH-6Cc2,BZN,WETH,18,18,7.63297679586061e+22,6.889847093194206e+18,0.0,,,,,,,,,,,,uniswap_v2 BZN-35d4/WETH-6Cc2 0.003
013b70bc-1423-47e5-b099-3102c6f750e5,2023-05-06 19:10:43.369288,17203475,0x34b8487FC2912C486B04d1436b07f19F7730cd43,uniswap_v3,4,3000.0,0.003,WETH-6Cc2/POLK-cfbF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD478161C952357F05f0292B56012Cd8457F1cfbF,WETH-6Cc2,POLK-cfbF,WETH,POLK,18,18,,,1.76696936445926e+31,108150.0,60.0,1.59834758345503e+22,,,,,,,,,uniswap_v3 WETH-6Cc2/POLK-cfbF 3000
01653514-baec-4e79-af59-f3904081b53f,2023-05-06 19:33:29.644560,17203475,0xdC344c03af299c6bd5a2d27781Bc8B1AEfa09187,uniswap_v2,3,0.003,0.003,HAN-511F/USDC-eB48,0x0c90C57aaf95A3A87eadda6ec3974c99D786511F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,HAN-511F,USDC-eB48,HAN,USDC,18,6,1.66608819846267e+22,245566917308.0,0.0,,,,,,,,,,,,uniswap_v2 HAN-511F/USDC-eB48 0.003
0172f36e-5a5d-4992-9d2f-33db0eb0dbbf,2023-05-06 19:51:36.567911,17203475,0x3e49e5473345FbB45f14B7b1f667de2643bF6498,sushiswap_v2,3,0.003,0.003,FTX Token-a4c9/USDT-1ec7,0x50D1c9771902476076eCFc8B2A83Ad6b9355a4c9,0xdAC17F958D2ee523a2206206994597C13D831ec7,FTX Token-a4c9,USDT-1ec7,FTX Token,USDT,18,6,4647657893648021.0,141024.0,0.0,,,,,,,,,,,,sushiswap_v2 FTX Token-a4c9/USDT-1ec7 0.003
01741bfa-b4c9-44e1-a431-e8bbfe045cec,2023-05-06 19:29:01.263200,17203475,0xCB49221Ad08E84b1692F80B62Cd5f90C1AADBe6e,uniswap_v2,3,0.003,0.003,CUDOS-dB35/WETH-6Cc2,0x817bbDbC3e8A1204f3691d14bB44992841e3dB35,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CUDOS-dB35,WETH-6Cc2,CUDOS,WETH,18,18,5.12712014919396e+25,5.04122752281321e+19,0.0,,,,,,,,,,,,uniswap_v2 CUDOS-dB35/WETH-6Cc2 0.003
017e46f6-f9c3-401f-bcd2-83d72967132a,2023-05-06 19:43:45.042090,17203475,0xdC3E94ddF605864b79fCE18C7Cf974E579001E7b,uniswap_v2,3,0.003,0.003,QUICK-6F2f/WETH-6Cc2,0x6c28AeF8977c9B773996d0e8376d2EE379446F2f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,QUICK-6F2f,WETH-6Cc2,QUICK,WETH,18,18,4.81953221721814e+19,1.584539950284517e+18,0.0,,,,,,,,,,,,uniswap_v2 QUICK-6F2f/WETH-6Cc2 0.003
017face2-1d99-4850-b40a-fa58ff6a4634,2023-05-06 19:37:13.942628,17203475,0x2e0ADB1526a091e83D030e059455B7c5Eb0d5D69,uniswap_v2,3,0.003,0.003,LAIKA-EC0b/WETH-6Cc2,0x77f9CF0bd8C500CfFdF420e72343893aeCC2EC0b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,LAIKA-EC0b,WETH-6Cc2,LAIKA,WETH,18,18,3.40224110030416e+29,1.97999677606665e+19,0.0,,,,,,,,,,,,uniswap_v2 LAIKA-EC0b/WETH-6Cc2 0.003
018244a1-5ae3-464f-a320-a268ca998b8d,2023-05-06 19:04:35.413523,17203475,0xDd0CF265951256a0eB3a927f657959deA4827b6D,uniswap_v3,4,3000.0,0.003,ZAP-b104/WETH-6Cc2,0x6781a0F84c7E9e846DCb84A9a5bd49333067b104,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,ZAP-b104,WETH-6Cc2,ZAP,WETH,18,18,,,2.27553697564362e+26,-117060.0,60.0,4.15426443698424e+20,,,,,,,,,uniswap_v3 ZAP-b104/WETH-6Cc2 3000
01862ecc-fa42-4767-a213-ab55a9a9498a,2023-05-06 19:49:57.716547,17203475,0x600504326B902A7E83BD6F2081b1142F4A82F951,bancor_v2,0,0.003,0.003,BNT-FF1C/bBADGER-fC28,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28,BNT-FF1C,bBADGER-fC28,BNT,bBADGER,18,18,2.05899468964736e+22,3.15235881417669e+21,0.0,,,,,,,,,,,,bancor_v2 BNT-FF1C/bBADGER-fC28 0.003
018dcb2c-8606-4ed4-b412-e0497bb82260,2023-05-06 19:29:03.013574,17203475,0x255Ecb43d40e686Ca0914348fc6b012e0bE14DD0,uniswap_v2,3,0.003,0.003,WETH-6Cc2/$FLUFFY-4c31,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc2a2E9B87b37938D934Fd51CfEC0C5Fd5cB14c31,WETH-6Cc2,$FLUFFY-4c31,WETH,$FLUFFY,18,18,1.87087614353536e+19,7.8524258340338e+23,0.0,,,,,,,,,,,,uniswap_v2 WETH-6Cc2/$FLUFFY-4c31 0.003
018e6c91-eccf-4aa9-8722-5569addad5b3,2023-05-06 19:04:27.308591,17203475,0x14b42Ca2537921ea4CE0bD8c9d110123713f51A1,uniswap_v3,4,100.0,0.0001,sUSD-5f51/USDC-eB48,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,sUSD-5f51,USDC-eB48,sUSD,USDC,18,6,,,7.92439729882853e+22,-276321.0,1.0,0.0,,,,,,,,,uniswap_v3 sUSD-5f51/USDC-eB48 100
0191b5b4-b4c8-4988-be0c-29a4abe4a770,2023-05-06 19:03:54.539321,17203475,0xE936f0073549AD8b1fA53583600d629Ba9375161,uniswap_v3,4,10000.0,0.01,RNDR-eb24/WETH-6Cc2,0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RNDR-eb24,WETH-6Cc2,RNDR,WETH,18,18,,,2.61415338074908e+27,-68232.0,200.0,1.52936827798765e+23,,,,,,,,,uniswap_v3 RNDR-eb24/WETH-6Cc2 10000
0198d14b-a65a-4e0b-ad31-283820731095,2023-05-06 19:16:42.531897,17203475,0x77aa13b4614cAf041342DCaE858860Cf47D8a0C2,uniswap_v3,4,3000.0,0.003,BANK-2921/WETH-6Cc2,0x24A6A37576377F63f194Caa5F518a60f45b42921,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BANK-2921,WETH-6Cc2,BANK,WETH,18,18,,,1.97523106187331e+27,-73837.0,60.0,2.12720201402994e+20,,,,,,,,,uniswap_v3 BANK-2921/WETH-6Cc2 3000
019a552d-0425-4225-bd02-35213f9e0d48,2023-05-06 19:07:54.254554,17203475,0x9Ab0905B39505D8682B58A57A41c4100e9c62Ab6,uniswap_v3,4,3000.0,0.003,FWB-99A8/WETH-6Cc2,0x35bD01FC9d6D5D81CA9E055Db88Dc49aa2c699A8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,FWB-99A8,WETH-6Cc2,FWB,WETH,18,18,,,3.78570676198148e+27,-60826.0,60.0,7.94294528703729e+20,,,,,,,,,uniswap_v3 FWB-99A8/WETH-6Cc2 3000
019f4bd2-e40a-4fa5-b734-065e7d4b1f6e,2023-05-06 19:49:56.846741,17203475,0xD3840a74e6111F3D37A93dd67673F3de136E598A,bancor_v2,0,0.003,0.003,BNT-FF1C/DAPP-1649,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x939B462ee3311f8926c047D2B576C389092b1649,BNT-FF1C,DAPP-1649,BNT,DAPP,18,4,1.94466584919046e+22,137592977609.0,0.0,,,,,,,,,,,,bancor_v2 BNT-FF1C/DAPP-1649 0.003
01b358d0-c985-4fb9-9598-29a582b334fe,2023-05-06 19:36:40.276832,17203475,0xaB659deE3030602c1aF8C29D146fAcD4aeD6EC85,uniswap_v2,3,0.003,0.003,GHST-1550/WETH-6Cc2,0x3F382DbD960E3a9bbCeaE22651E88158d2791550,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,GHST-1550,WETH-6Cc2,GHST,WETH,18,18,1.01194474521366e+22,5.76174919821382e+18,0.0,,,,,,,,,,,,uniswap_v2 GHST-1550/WETH-6Cc2 0.003
01f1a6e9-2c86-47c6-a200-e158eb521200,2023-05-06 19:50:26.736328,17203475,0x7B96138d36895e5e68d93561D24465e66E827206,bancor_v2,0,0.003,0.003,BNT-FF1C/VITA-A321,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x81f8f0bb1cB2A06649E51913A151F0E7Ef6FA321,BNT-FF1C,VITA-A321,BNT,VITA,18,18,7.71728721300137e+23,2.01917505445508e+23,0.0,,,,,,,,,,,,bancor_v2 BNT-FF1C/VITA-A321 0.003
01f983e9-5805-488e-b3fa-d70b806c34c0,2023-05-06 19:22:43.968015,17203475,0x223203a27dfc1B6f9687e57B9ec7ED68298Bb59c,uniswap_v3,4,10000.0,0.01,WETH-6Cc2/LOOMI-2451,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEb57Bf569Ad976974C1F861a5923A59F40222451,WETH-6Cc2,LOOMI-2451,WETH,LOOMI,18,18,,,7.55595164882635e+32,183267.0,200.0,4.52495401948867e+20,,,,,,,,,uniswap_v3 WETH-6Cc2/LOOMI-2451 10000
020057ba-12c1-43d1-a933-50166bd97bbb,2023-05-06 19:28:03.427196,17203475,0x8224f6854D925EAc313095069C54B31c1a09B336,uniswap_v2,3,0.003,0.003,FABRIC-e523/WETH-6Cc2,0x8c6Fa66c21aE3fC435790E451946a9Ea82E6e523,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,FABRIC-e523,WETH-6Cc2,FABRIC,WETH,18,18,1.77465855338103e+26,1.45001164722354e+20,0.0,,,,,,,,,,,,uniswap_v2 FABRIC-e523/WETH-6Cc2 0.003
020f7c82-f9d3-49e1-9b23-74319356f338,2023-05-06 19:31:19.765130,17203475,0xcD7989894bc033581532D2cd88Da5db0A4b12859,uniswap_v2,3,0.003,0.003,WBTC-C599/BADGER-E53d,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x3472A5A71965499acd81997a54BBA8D852C6E53d,WBTC-C599,BADGER-E53d,WBTC,BADGER,8,18,1399927453.0,1.36399967123342e+23,0.0,,,,,,,,,,,,uniswap_v2 WBTC-C599/BADGER-E53d 0.003
0223585e-e8d5-4275-bd3a-74e0be4090d8,2023-05-06 19:45:42.490486,17203475,0x034Ac58393eCc9A687ce56527d617AC5661d3e97,uniswap_v2,3,0.003,0.003,TRXC-7d8e/WETH-6Cc2,0xaD5Fe5B0B8eC8fF4565204990E4405B2Da117d8e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,TRXC-7d8e,WETH-6Cc2,TRXC,WETH,0,18,3059665480.0,3.56056572471787e+17,0.0,,,,,,,,,,,,uniswap_v2 TRXC-7d8e/WETH-6Cc2 0.003
02561143-803c-43d7-9a35-3c6004c3b9b5,2023-05-06 19:16:28.603876,17203475,0x5d752F322beFB038991579972e912B02F61A3DDA,uniswap_v3,4,10000.0,0.01,AGLD-9A20/WETH-6Cc2,0x32353A6C91143bfd6C7d363B546e62a9A2489A20,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,AGLD-9A20,WETH-6Cc2,AGLD,WETH,18,18,,,1.2941343884609e+27,-82294.0,200.0,1.26702035890669e+19,,,,,,,,,uniswap_v3 AGLD-9A20/WETH-6Cc2 10000
0260228d-816c-4b8f-a459-5a1d9862ab2e,2023-05-06 19:04:24.930800,17203475,0xFEbf38B1D34818D4827034f97b7D6D77c79D4997,uniswap_v3,4,3000.0,0.003,SPELL-e5F6/WETH-6Cc2,0x090185f2135308BaD17527004364eBcC2D37e5F6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,SPELL-e5F6,WETH-6Cc2,SPELL,WETH,18,18,,,4.61523572724875e+25,-148971.0,60.0,2.62930627503593e+23,,,,,,,,,uniswap_v3 SPELL-e5F6/WETH-6Cc2 3000
0276bd56-964a-4fee-8557-afbb0d69cb90,2023-05-06 19:48:25.107789,17203475,0x071d2630314f770fC6DcA0D517Ca69A2cd0F724B,uniswap_v2,3,0.003,0.003,WETH-6Cc2/CND-95fa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd4c435F5B09F855C3317c8524Cb1F586E42795fa,WETH-6Cc2,CND-95fa,WETH,CND,18,18,1.4014441736781912e+17,2.0639013890628e+23,0.0,,,,,,,,,,,,uniswap_v2 WETH-6Cc2/CND-95fa 0.003
028d08c1-9d6c-496b-8b28-500101e0d950,2023-05-06 19:35:33.065246,17203475,0x4C877141147fdF2D3B963A6C897a4AF7c113E25F,uniswap_v2,3,0.003,0.003,AMAS-4f52/WETH-6Cc2,0x65a8fbA02F641a13Bb7B01d5E1129b0521004f52,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,AMAS-4f52,WETH-6Cc2,AMAS,WETH,18,18,6.90710819441044e+24,2.43342039897377e+19,0.0,,,,,,,,,,,,uniswap_v2 AMAS-4f52/WETH-6Cc2 0.003
02a1dfc8-bc25-4760-87cf-e6097be12f7e,2023-05-06 19:42:38.269891,17203475,0xF9B6992c749AAB3781a00765A7088bC3568F743f,uniswap_v2,3,0.003,0.003,WETH-6Cc2/CHEW-7Cb3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf5d126077096e5b01BC30FFa5d9324D7202d7Cb3,WETH-6Cc2,CHEW-7Cb3,WETH,CHEW,18,18,4.997748936769502e+18,4.86822308341964e+26,0.0,,,,,,,,,,,,uniswap_v2 WETH-6Cc2/CHEW-7Cb3 0.003
02bca437-a749-4a2b-a061-9a7fdd78c9cb,2023-05-06 19:45:12.693579,17203475,0x87b01a1935cdD35588a2afF22ecba1a9cE7Cebd2,uniswap_v2,3,0.003,0.003,POND-D26C/WETH-6Cc2,0x57B946008913B82E4dF85f501cbAeD910e58D26C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,POND-D26C,WETH-6Cc2,POND,WETH,18,18,1.06736011830816e+23,5.6107130099285056e+17,0.0,,,,,,,,,,,,uniswap_v2 POND-D26C/WETH-6Cc2 0.003
02bed262-9077-4d3f-a4df-940d045c809d,2023-05-06 19:32:06.118760,17203475,0xB34dAaF8832432E5619EFcF8262A4f5eCFd1384a,uniswap_v2,3,0.003,0.003,WETH-6Cc2/KINE-F05D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCbfef8fdd706cde6F208460f2Bf39Aa9c785F05D,WETH-6Cc2,KINE-F05D,WETH,KINE,18,18,5.38993875026655e+19,1.15171638838611e+24,0.0,,,,,,,,,,,,uniswap_v2 WETH-6Cc2/KINE-F05D 0.003
02e3c94d-3099-4e3a-bc3e-648df6168f1d,2023-05-06 19:45:55.380093,17203475,0x880715A29b569CB44295a9fA05C8Dd1b4fFf33B4,uniswap_v2,3,0.003,0.003,NAO-53dc/USDT-1ec7,0xd049206fB408a611E543791F2d8F102a8bC253dc,0xdAC17F958D2ee523a2206206994597C13D831ec7,NAO-53dc,USDT-1ec7,NAO,USDT,18,6,4.02411602457795e+29,1472150742.0,0.0,,,,,,,,,,,,uniswap_v2 NAO-53dc/USDT-1ec7 0.003
02fbbbdd-6d3f-493a-b6ea-3aca5913fc40,2023-05-06 19:28:45.829020,17203475,0x4c7e62fBb86B204f7C6dc1f582dDd889182d5Cf5,uniswap_v2,3,0.003,0.003,DOGPAD-9C1c/WETH-6Cc2,0x6f3277ad0782a7DA3eb676b85a8346A100BF9C1c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGPAD-9C1c,WETH-6Cc2,DOGPAD,WETH,18,18,1.11479232263061e+29,4.24415580494328e+19,0.0,,,,,,,,,,,,uniswap_v2 DOGPAD-9C1c/WETH-6Cc2 0.003
02fbfa3d-81ae-4701-ba03-7aac7b4785b1,2023-05-06 19:48:21.654361,17203475,0x2E2728E8C24d078c4a7C7dA12CdFA94aFFc36d22,uniswap_v2,3,0.003,0.003,DDOS-02C3/WETH-6Cc2,0x7FBEC0bb6A7152e77C30D005B5D49cbC08A602C3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DDOS-02C3,WETH-6Cc2,DDOS,WETH,18,18,1.44354645311937e+21,5.271167232254696e+16,0.0,,,,,,,,,,,,uniswap_v2 DDOS-02C3/WETH-6Cc2 0.003
030b3b97-cbfe-4f22-8b80-5798b6b0e77b,2023-05-06 19:36:27.184742,17203475,0xB20F3F78253Da4bD8F4A0fb5f19dA23AE9cDbE69,uniswap_v2,3,0.003,0.003,XDB-9d27/WETH-6Cc2,0xB9EefC4b0d472A44be93970254Df4f4016569d27,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XDB-9d27,WETH-6Cc2,XDB,WETH,7,18,2658854344843.0,2.0703919046748016e+17,0.0,,,,,,,,,,,,uniswap_v2 XDB-9d27/WETH-6Cc2 0.003
033274fd-f4f8-4e74-889f-0e84e8603b98,2023-05-06 19:45:24.749812,17203475,0xCaE645Be1A8428e886CdBe8762825B8a7D4a740d,uniswap_v2,3,0.003,0.003,USDT-1ec7/ZERO-a574,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xF0939011a9bb95c3B791f0cb546377Ed2693a574,USDT-1ec7,ZERO-a574,USDT,ZERO,6,18,316852156.0,2.57774258977914e+23,0.0,,,,,,,,,,,,uniswap_v2 USDT-1ec7/ZERO-a574 0.003
0342039d-b8d3-436d-a491-e45eaae65353,2023-05-06 19:39:38.077263,17203475,0x9c14bf7A0275a521835d2788fF3a2c1EeE9eaCB3,uniswap_v2,3,0.003,0.003,KoaCombat-544C/WETH-6Cc2,0x6769D86f9C430f5AC6d9c861a0173613F1C5544C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,KoaCombat-544C,WETH-6Cc2,KoaCombat,WETH,9,18,1.1494722919159e+25,4.83053203107359e+19,0.0,,,,,,,,,,,,uniswap_v2 KoaCombat-544C/WETH-6Cc2 0.003
0359e87b-80e2-4f6a-bbe4-f8b0ddc96fee,2023-05-06 19:14:45.179685,17203475,0x833998f17fB8d6B99Ed79f44A010aC3Cd4aE047F,uniswap_v3,4,3000.0,0.003,cETH-0ED5/WETH-6Cc2,0x4Ddc2D193948926D02f9B1fE9e1daa0718270ED5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,cETH-0ED5,WETH-6Cc2,cETH,WETH,8,18,,,1.11829678540103e+33,191109.0,60.0,1.3959662566262422e+17,,,,,,,,,uniswap_v3 cETH-0ED5/WETH-6Cc2 3000
035b5aa3-a1a6-4c68-81cf-e61cf8444abc,2023-05-06 19:10:19.261225,17203475,0xAe91b3BC45379290d9E8fF8a633F34aD3101086B,uniswap_v3,4,10000.0,0.01,WETH-6Cc2/NFD-5346,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDFDb7f72c1F195C5951a234e8DB9806EB0635346,WETH-6Cc2,NFD-5346,WETH,NFD,18,18,,,6.60885678509437e+32,180589.0,200.0,2.44996979833352e+20,,,,,,,,,uniswap_v3 WETH-6Cc2/NFD-5346 10000
035b7e1f-370d-4631-8ca7-678cd208f9a4,2023-05-06 19:18:21.897442,17203475,0x9D2713fa2f387eD1284a4176E7841253B4Da2A71,uniswap_v3,4,10000.0,0.01,FTX Token-a4c9/WETH-6Cc2,0x50D1c9771902476076eCFc8B2A83Ad6b9355a4c9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,FTX Token-a4c9,WETH-6Cc2,FTX Token,WETH,18,18,,,2.18951871577385e+27,-71777.0,200.0,4.57094014849552e+20,,,,,,,,,uniswap_v3 FTX Token-a4c9/WETH-6Cc2 10000
