key,symbol,name,address,decimals,blockchain
TOSHIBA-121f,TOSHIBA,TOSHIBA,0xA36a548379cd184b86ec6561453263134718121f,18,coinbase_base
HTS-e3CB,HTS,HTS,0x17B5Fa6001839d37Cb71A73830Bf9f1b07ECe3CB,18,coinbase_base
BLAZE-9Df2,BLAZE,BLAZE,0x4Be8886bBB62Bb299918592506C04d9b8D6a9Df2,18,coinbase_base
Sats2.0-12Ab,Sats2.0,Sats2.0,0xaC8e4a61b8442be895bCFc8D94e2dCe1d42012Ab,18,coinbase_base
LEAGUE-d2ec,LEAGUE,LEAGUE,0x239dc51B56116B25da4b69A15A9CDd3738fdd2ec,18,coinbase_base
CUBE-a091,CUBE,CUBE,0xA5cEC5aF66bbC5C50fE0b1C5DCbD73a0cE61a091,18,coinbase_base
BMM-3c5f,BMM,BMM,0x25EBcDF89006c059C30fe68A522EF9fC69D73c5f,18,coinbase_base
BINGO-b4C7,BINGO,BINGO,0xF9c32A798fB81Af557A8A936a207FffC114fb4C7,18,coinbase_base
ECHO-4Ad9,ECHO,ECHO,0x4C272790E7e9b8f4E398fC2c48ca3DFd597e4Ad9,18,coinbase_base
Grimace-C619,Grimace,Grimace,0xc07F94E5879c7F5D64401C9E8B44Eaec3fFDC619,18,coinbase_base
HOCHI-2Bfc,HOCHI,HOCHI,0x767B045100be6630A70d5f460ab40Bd329aA2Bfc,8,coinbase_base
PEPELE-F8Ae,PEPELE,PEPELE,0xdb10466993717f01E937e74f9a90d6E0B5F3F8Ae,18,coinbase_base
GOLDENGIRLS-0424,GOLDENGIRLS,GOLDENGIRLS,0x0CeAfEF0A65a7EC82c1F51007327f2dc48690424,18,coinbase_base
FOX-6A43,FOX,FOX,0xEDbD835d5aa6287Ab52CD8eCF53546c9b7d46A43,8,coinbase_base
GND-5e16,GND,GND,0xfB825E93822DD971EBDFdB2180A751958dBD5e16,18,coinbase_base
BULB-fa73,BULB,BULB,0xcDA930f19F95513685839e47902c8eFBb4Bdfa73,18,coinbase_base
Gladiator-fe57,Gladiator,Gladiator,0xFD72aa08376774019BbDd20258716d9773f1fe57,18,coinbase_base
SILVER-6aed,SILVER,SILVER,0x35d3E0b18c68071E5c563A64658860F874A66aed,18,coinbase_base
SUS-6339,SUS,SUS,0xA9C9Dcb054421DEDc9d9006CFfe843D0a5Cd6339,18,coinbase_base
UBL-fb20,UBL,UBL,0x0aFb795BAFef8865c9253cDe1650Ea246c6Cfb20,18,coinbase_base
BLEND-68df,BLEND,BLEND,0x33d6eCD3AF57722465080810F0b7773E868168df,18,coinbase_base
BLUNA-835E,BLUNA,BLUNA,0x16b71d4249d1B74f3AE2F9C791E38E2Bd2b5835E,18,coinbase_base
test-04A8,test,test,0x90De0EcCf5BFA8cD8dE44d0a89f14d222eae04A8,18,coinbase_base
pepeshibdog-08Ac,pepeshibdog,pepeshibdog,0x618cdcB51c7098168Eab7b4DC6B583189A3a08Ac,18,coinbase_base
KETAI-C33E,KETAI,KETAI,0x565146fB6f4bE792f5747A8C339a8A204e47C33E,18,coinbase_base
UniETH-7fA0,UniETH,UniETH,0x31Ed44dCEa7eFF1292Aaf46EE51EC1Eb2baC7fA0,18,coinbase_base
BJOY-B0C7,BJOY,BJOY,0x8318412dbc3c687DE3141Bc439c7C1226c0dB0C7,18,coinbase_base
babykitty-4dB5,babykitty,babykitty,0xba8e7355C48370FC2d5fFF8BB04A151b33BF4dB5,18,coinbase_base
SHITCOIN-110b,SHITCOIN,SHITCOIN,0x6e1DB553C07C26Db3742d2081A583a1cA78B110b,18,coinbase_base
BINO-b803,BINO,BINO,0xea26E09Cc4a01E0b45A1e46e0936df092526b803,18,coinbase_base
CHK-5151,CHK,CHK,0xAE26C316FD891d0397eAD0A2D38F0D831E305151,18,coinbase_base
AIRBOT-F4C2,AIRBOT,AIRBOT,0xfF3b7a53e36182A4a3097fB77C6806482526F4C2,18,coinbase_base
POKE-46d3,POKE,POKE,0x0dF861C8dA22167c223c7Bad5acCB969577E46d3,18,coinbase_base
FROG-AE2A,FROG,FROG,0xeAeC4630248504256a3b393bDb3e6b38f67EAE2A,18,coinbase_base
BRE-f98E,BRE,BRE,0x8b61cf10351c8BC318c150A222Dc924Ab9b8f98E,18,coinbase_base
EXAMPLE-9256,EXAMPLE,EXAMPLE,0x351C7054aC6f8b394DeF5Ed406f4d884665a9256,18,coinbase_base
PEPE-28BF,PEPE,PEPE,0x376584de7D2649E792dF20Aa3614D9f6fadC28BF,18,coinbase_base
Base UP-9a4f,Base UP,Base UP,0xaB19391232019De3Ad3b3d86644Ea0f8d3E29a4f,18,coinbase_base
BAG-B5c8,BAG,BAG,0x67cd6b0758B639F9341b26804Dfb75D91512B5c8,18,coinbase_base
BM-27A2,BM,BM,0xf9DB5875E0BaE4557daD700bf35a91C3708727A2,18,coinbase_base
K0-134E,K0,K0,0xd2d954d929C48f9D53b571c60DddC0850e7e134E,3,coinbase_base
coinbase_basetech-017d,coinbase_basetech,coinbase_basetech,0xeF175DdD8cC66840508B7B282602a25620Bb017d,9,coinbase_base
(BASE)-226e,(BASE),(BASE),0xab081b11Df9FdE7ead24BE2c6e0fF2AAa0Bf226e,18,coinbase_base
科太币-bfe6,科太币,科太币,0x1b9bC9c7639Ad9EB501153bd25Fe5641cc80bfe6,18,coinbase_base
BASETOOL-0f11,BASETOOL,BASETOOL,0xAfd718367C6fDe0e1C61883c95192654A7c30f11,18,coinbase_base
DOJO-DC86,DOJO,DOJO,0xD52111079c29b12196f6704cb4F51bF356ddDC86,18,coinbase_base
MEMES-91D4,MEMES,MEMES,0x432d02ba1F26a95336450269c6430a9ed24F91D4,3,coinbase_base
USD+-4376,USD+,USD+,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,6,coinbase_base
UNIBASE-fcBa,UNIBASE,UNIBASE,0xc1bE7B99570639E9846347f86F1e15F9Aee2fcBa,18,coinbase_base
BTD-6f97,BTD,BTD,0x7D643553065C7A8F2b56d63154EC0d2ad95e6f97,18,coinbase_base
BANAN-f5E5,BANAN,BANAN,0x3d93eedBfbac95B0ab1cE15ea0C1C3D06f5Bf5E5,18,coinbase_base
BAPE-4C35,BAPE,BAPE,0x7Dde27Ef15C62Fa577a119468fdC7d6A7C7d4C35,18,coinbase_base
SAIBOT-D294,SAIBOT,SAIBOT,0x153A738e06A4204ffe1c2FD762cF3eDC0519D294,18,coinbase_base
LMEOW-CcdA,LMEOW,LMEOW,0x1D963D57C65d4A02B2D379C5104b39378a95CcdA,18,coinbase_base
BASED-A3fE,BASED,BASED,0x3f81DB1D5DbFa4882cD8D683c3f6e88FbD8bA3fE,18,coinbase_base
BUS-9778,BUS,BUS,0x51a8D5307290F8E8db66A52E716F58Bf5F459778,18,coinbase_base
BPULSE-f143,BPULSE,BPULSE,0x9BA961a84A3E0bD6b3C93798E3C9Bf945DEff143,18,coinbase_base
PUMP-5EB4,PUMP,PUMP,0xeDDf619d30c5116397BC73e98c3DbF840daC5EB4,18,coinbase_base
KETAI-B0ce,KETAI,KETAI,0x92D7c503661D97c32cD92fb90bF7fe2390CCB0ce,18,coinbase_base
BOOST2.0-fd31,BOOST2.0,BOOST2.0,0xa8545bB15bF4Ac6d1b843F331414209a5f8Bfd31,18,coinbase_base
RCKT-Ec09,RCKT,RCKT,0x6653dD4B92a0e5Bf8ae570A98906d9D6fD2eEc09,18,coinbase_base
UP-5Eed,UP,UP,0xD126F78f2c9067a1c4504d08F05Ba716E25b5Eed,18,coinbase_base
SEED-F7b1,SEED,SEED,0x35176bb912FfCab3B67b6e03efd617003B9CF7b1,18,coinbase_base
BULLET-a1c9,BULLET,BULLET,0xE3241D24D1c626f1fCB2cA5FDA73296adf44a1c9,18,coinbase_base
BASEGO-839a,BASEGO,BASEGO,0x6c336Ad293e95dde6840E44E468412ea5906839a,18,coinbase_base
BASEEE-3206,BASEEE,BASEEE,0xdF377168363896637cF100557cDF6eb1A3D73206,18,coinbase_base
PIPPIN-66E7,PIPPIN,PIPPIN,0x3022a19f0f101177344d2CADd1056Bb3bedd66E7,18,coinbase_base
AERO-D7c4,AERO,AERO,0x7C48D6D053a8004eC634C0D7950b1dE2d6A2D7c4,18,coinbase_base
MEMEKING-0aCb,MEMEKING,MEMEKING,0x6Cc909B10c1ba5Fa95A93E219106c95f8DF80aCb,18,coinbase_base
$MYST-41Ef,$MYST,$MYST,0x6b12D6f62b32D059Dee0D455EA2375f87F0e41Ef,8,coinbase_base
BREKT-F5eB,BREKT,BREKT,0xFE264795E7B13D0C42cF49742eAB1945d899F5eB,18,coinbase_base
BBOOST-8169,BBOOST,BBOOST,0xeaC0E08cbD77ED8851639a58B796E12EEd338169,18,coinbase_base
UNI-22ee,UNI,UNI,0xCD3eDA8E015F3109C404668fB9f86778337622ee,18,coinbase_base
APE-9529,APE,APE,0xfB3C50aE5b08c6210467f11EB9FCb54636D89529,18,coinbase_base
MMF-fdaa,MMF,MMF,0x9C639E52BdCF79b25dD5D8430C6eaD211a50fdaa,18,coinbase_base
INDIA-F51C,INDIA,INDIA,0x790f1583A15164612Db66338Ab197fCC0b46F51C,18,coinbase_base
MOMO-31E8,MOMO,MOMO,0xF90b5e5854a48edB4151D620a4f0742cDaec31E8,18,coinbase_base
TEST-62fB,TEST,TEST,0x5c1d0c79cB0d623dc57cC017Ce994bB4eCA762fB,9,coinbase_base
SOLAR-d485,SOLAR,SOLAR,0x012f31659fa114AA8d5598081dC6266b265Ed485,18,coinbase_base
FORTUNE-53BA,FORTUNE,FORTUNE,0x3FE81f3bb452534eB23d3ed7B1161CD31d6853BA,18,coinbase_base
babydogeshibinudogpepeeolon69in-FB59,babydogeshibinudogpepeeolon69in,babydogeshibinudogpepeeolon69in,0x81481675dCc3a0C830be813Ed50895E88953FB59,18,coinbase_base
UPEPE-b0c4,UPEPE,UPEPE,0xD34ab85a106E7EBAB99014A43dc0B9BC1d98b0c4,18,coinbase_base
KeTaiCoin-6ce3,KeTaiCoin,KeTaiCoin,0xF9D9a990797A09cbDb441778D7dd73db70076ce3,18,coinbase_base
test-CD79,test,test,0x6121e3C64c5F7501747d9BB2708872Aa5068CD79,18,coinbase_base
BSB-002D,BSB,BSB,0xF93C7e472096597Bdf0354E1481197BED882002D,18,coinbase_base
BASEGO-75Ac,BASEGO,BASEGO,0x93B055B0b39962c2DB3d542f74593C1192aa75Ac,18,coinbase_base
PUMP-5Bf1,PUMP,PUMP,0xA5625BF8eD50A1C1c67978003857b6e9c6B85Bf1,18,coinbase_base
ZEROBOT-1915,ZEROBOT,ZEROBOT,0x17aEc0f0a7465ecd1CfF2bCdc615986F24c91915,18,coinbase_base
DIR-E509,DIR,DIR,0x6171A3535cDd2Bd4Fc0Eaabcad526E156714E509,18,coinbase_base
ZRX-9DE3,ZRX,ZRX,0xcB750D07eF9A0d59D262280b0dC5a6CC47389DE3,18,coinbase_base
PIPPIN-BefF,PIPPIN,PIPPIN,0x199B10A03ea939FB8eFa346D5c6543662B6cBefF,18,coinbase_base
KISHU-317c,KISHU,KISHU,0x0E0bD8ee7976a6FCCf6cBD83890Bb416A62b317c,18,coinbase_base
BPUMP-e602,BPUMP,BPUMP,0x77b019E8d0a73d4F796198Ce4aB70fE67a40e602,18,coinbase_base
XRP-56f0,XRP,XRP,0xc032EC9670fd3d649fA3906e33350174971456f0,9,coinbase_base
FORTUNE-BBb8,FORTUNE,FORTUNE,0x37d3ce28b5b0fe0d8E20FE5A1ebaDf894Ca6BBb8,18,coinbase_base
BDAO-4Dc1,BDAO,BDAO,0x952AF3b92237Be7F8142D67d8c15b1DCB9C34Dc1,18,coinbase_base
DAMN-615c,DAMN,DAMN,0x781B69435DF39CA4b4e861d19b714f295C82615c,18,coinbase_base
LUNA-1EBd,LUNA,LUNA,0xA02ABD58902460CEe424F063D62163Ae04461EBd,18,coinbase_base
JUMP-b69b,JUMP,JUMP,0x3b22Ee274C82E2851303ECaAC729F8e82aCdb69b,18,coinbase_base
BYC-d70B,BYC,BYC,0xddBB2873C04506dF59d681B74bC65f84537Cd70B,18,coinbase_base
Base.tech-E38c,Base.tech,Base.tech,0xCDbe302ea75861B0A4b70543eA21a5084B2aE38c,2,coinbase_base
ETHXY-DB9C,ETHXY,ETHXY,0xA11293E2F50C31448FFDbA4dd1DD984e677FDB9C,18,coinbase_base
SQUID-2122,SQUID,SQUID,0xc3155116AEfbC2E22C94dA816Cc2eff463AC2122,18,coinbase_base
我日你妈狗庄-C5Fa,我日你妈狗庄,我日你妈狗庄,0x357F21b409ceA7E38f894F624Cb21FA8a59bC5Fa,18,coinbase_base
PEPE3.0-0e10,PEPE3.0,PEPE3.0,0x2574FD35E8912B59Ac62ca9448F5F27e08340e10,18,coinbase_base
SMINEM-3397,SMINEM,SMINEM,0xe716Ff74F3D21FaE1922d93D92f23BE34CCE3397,18,coinbase_base
X-16C9,X,X,0xf67B0405b7B88738d5121B29b765520432B516C9,18,coinbase_base
BOYS-760f,BOYS,BOYS,0x0A7E7e800212fE6a248064F4Daaf2bA9Fc2a760f,18,coinbase_base
MMY-dD71,MMY,MMY,0x8Cf9d7BB03bd6084E906fd7f67d8add226eCdD71,18,coinbase_base
BTC-C35D,BTC,BTC,0xdD4Ac477D7c98A1fcA789EfdB9C56B14E25bC35D,18,coinbase_base
NODE-b9Fd,NODE,NODE,0x87845adB6317430a755752018A8dB4d1C438b9Fd,18,coinbase_base
BEBE-6FEc,BEBE,BEBE,0xf23B020536E2e17Aa906a5871282636261446FEc,18,coinbase_base
BSTR-d5B1,BSTR,BSTR,0x5A26844b0fA18d770407fEEF582fa0cb6Ea3d5B1,18,coinbase_base
BGPT-020A,BGPT,BGPT,0xcB5A8f18758D5E0a6e06059371d6C7Ab1b54020A,18,coinbase_base
Uniun-7793,Uniun,Uniun,0x4D23101C5e1785b6F7A83084247851899d7D7793,18,coinbase_base
CYBER-8ce6,CYBER,CYBER,0xa77AeB835fB14fDFe67Aaa31e6E5E3f2f1848ce6,18,coinbase_base
GOD-93e3,GOD,GOD,0x60F6b26C9d5f2577CcEA8864f375e79EC92093e3,18,coinbase_base
POOCOIN-5ee2,POOCOIN,POOCOIN,0x582AC83c67320e1bFba4D5Ca94891B601A735ee2,18,coinbase_base
test-0cD9,test,test,0xC5E48538De26d28Eb64A99A27c99c951D06E0cD9,9,coinbase_base
KNUCKLES-3077,KNUCKLES,KNUCKLES,0x4199f00BD6A0F5A22d50dE36b70570EE77E83077,18,coinbase_base
mr.b-C400,mr.b,mr.b,0x44c01e8286C27c952Cd8c7929f4757CE232aC400,18,coinbase_base
GLD-FE92,GLD,GLD,0xE9F2999b764Cf117E56d02A923ADF9aC7007FE92,18,coinbase_base
BOLD-2264,BOLD,BOLD,0x5a0E66dc55158d6A4B3C59285Ec371bC93bC2264,18,coinbase_base
DOG-ff9E,DOG,DOG,0x9E53e88dCff56d3062510A745952DEC4cEFDff9E,18,coinbase_base
4x-3Adc,4x,4x,0x5Ea785BD3cC8c41921434e0A76037ee66C1B3Adc,18,coinbase_base
BOOST-0dE8,BOOST,BOOST,0xe7eB8cc354D5eFDbf513A9CC61d3E73714680dE8,18,coinbase_base
CHEEMS-02fb,CHEEMS,CHEEMS,0x9f2f717eF0073A9978FD9902c25aEd338D7202fb,18,coinbase_base
BORBIT-53aA,BORBIT,BORBIT,0xCAF12D74A0C83FCe3f09fDA8536Cef98b07553aA,18,coinbase_base
TOMORROW-8000,TOMORROW,TOMORROW,0x0000d103Aa0A533Dfb5c504c0300f1480bb58000,18,coinbase_base
BBank-72b6,BBank,BBank,0x36824b46e6f08C96605b45B756E25685905472b6,18,coinbase_base
BASEEE-9C67,BASEEE,BASEEE,0xd56918649c26BefCF4ED64dCb75c042339879C67,18,coinbase_base
MMYSHARE-d563,MMYSHARE,MMYSHARE,0xB06Bb80997520cd784c2Fed8e715baf4f464d563,18,coinbase_base
EXCELBOT-859a,EXCELBOT,EXCELBOT,0xB66fB6ad253BF3d1a27BB17bA4777814F415859a,18,coinbase_base
BSWAP-3ae9,BSWAP,BSWAP,0x78a087d713Be963Bf307b18F2Ff8122EF9A63ae9,18,coinbase_base
ToshiX-87c8,ToshiX,ToshiX,0xa3C0b6e6fBb50C3133B6D0eDb4bA71F0A4d987c8,18,coinbase_base
HTD-2763,HTD,HTD,0x037A60D9Fd3d492E37b0fC3E0349f5ADD7332763,18,coinbase_base
GLADIATOR-E058,GLADIATOR,GLADIATOR,0x4dB9219C26369ddd01097408276D9213d416E058,3,coinbase_base
BDO-3aA9,BDO,BDO,0x1CC6441D7B2f6Ca2e2eCe4a70fF5Aa75e47A3aA9,18,coinbase_base
BASEG-AC0C,BASEG,BASEG,0x1f1b7487A95260957152656a36Ab0AF10634AC0C,18,coinbase_base
PIGGY-289D,PIGGY,PIGGY,0x88c5887bbD40EDe80fEfFF61883575Ec135D289D,18,coinbase_base
UniMoon-55b6,UniMoon,UniMoon,0xCB4E58b8358a4b8b035F656D104e347a654955b6,18,coinbase_base
+NIOƆꓕIꓭ-90f7,+NIOƆꓕIꓭ,+NIOƆꓕIꓭ,0xC1d53693327f1774ecB7D790bf1a7c3D298490f7,18,coinbase_base
HRR-E776,HRR,HRR,0x4699150C96Fcc5628EBC5a8d024640e5eef1E776,18,coinbase_base
SBMRGD-8470,SBMRGD,SBMRGD,0x4Be9A1dC580bCD88d01A73f000367325caA78470,18,coinbase_base
UNIDOGE-ef81,UNIDOGE,UNIDOGE,0xf0706131A709BE9D820171C323ab9d0efcABef81,1,coinbase_base
Base.tech-1A19,Base.tech,Base.tech,0xC4cD4EF5d8307Bd14b539D47A3FC10b402921A19,2,coinbase_base
HODL-b5ba,HODL,HODL,0xb3b3fC64aCbE82C31e056Bf762D9571aed13b5ba,18,coinbase_base
Wojak-3528,Wojak,Wojak,0x5533b1815fcFcA409BB844a99Df6790dd8f63528,18,coinbase_base
BMar-ee27,BMar,BMar,0xCD739465497AA5B39bcf4BaDdDD6d3723409ee27,18,coinbase_base
UNIBOT-DcFE,UNIBOT,UNIBOT,0x35932aC2FEC368E17e8EC170ed8089740c1EDcFE,9,coinbase_base
BULLET-c9F0,BULLET,BULLET,0x39042EBa4B553c7e64A749ADD69630Cf6176c9F0,3,coinbase_base
KVB-3781,KVB,KVB,0x8dBe93c16016F37Ab01feF4064bA4711f16B3781,18,coinbase_base
IN-cc4E,IN,IN,0xb42aE71D004AB53fb5F117C55BA812871AcAcc4E,18,coinbase_base
BUNI-4be8,BUNI,BUNI,0x27ec35c9508285a67A2EfE7b62618C959dd74be8,9,coinbase_base
SILVER-2B32,SILVER,SILVER,0x982A90ccD93E62309F6B23dF037C30d125c12B32,18,coinbase_base
BTRADE-F673,BTRADE,BTRADE,0x4cf1191440461BEb2a09817dba2F782adADbF673,18,coinbase_base
FORTUNE-F0a4,FORTUNE,FORTUNE,0xE96C379aA1368B8899E3DAE4abE655Adf23fF0a4,18,coinbase_base
XBASE-3D68,XBASE,XBASE,0x26851d322f3EA0714E2f162CF21CA5458fDb3D68,18,coinbase_base
UNISWAP-C231,UNISWAP,UNISWAP,0xf899B0906F43Ea1381E2c13868Ebf130edB6C231,18,coinbase_base
OS-32de,OS,OS,0x2fd715029Da3af0EF480b0EA56616102A4C832de,18,coinbase_base
PEPE2.0-b856,PEPE2.0,PEPE2.0,0xCD911239e19e42879a8C60785F35523C2c14b856,18,coinbase_base
Diamondhandmillionaire-5924,Diamondhandmillionaire,Diamondhandmillionaire,0x39f5e841C2149088e9617d35D2464A66Ce125924,18,coinbase_base
BULB-8226,BULB,BULB,0x90e029d522CF3E6fa9905f4c8653219F528B8226,18,coinbase_base
CIVIC-9AFE,CIVIC,CIVIC,0x5071A604F6362D0bd22e2DE309857BC5EEA59AFE,18,coinbase_base
MUSK-12B7,MUSK,MUSK,0xF8e0901F6F0f8F7e102717a4746bda3C188412B7,18,coinbase_base
INDIA-1590,INDIA,INDIA,0x30B880030aBBe59a7e1b52a9384620b90Db51590,18,coinbase_base
XD-3cd1,XD,XD,0xFF5ffD9c12d6a6aAb2aAD42F0ba74Aa62d673cd1,18,coinbase_base
BM2.0-D0eA,BM2.0,BM2.0,0xd0C960d6e3a63631aD4B01E329da7837C64FD0eA,18,coinbase_base
BOOST-9ae3,BOOST,BOOST,0x71E8f538f47397Cd9A544041555CaFC7A0Ce9ae3,18,coinbase_base
FAIRINU-C647,FAIRINU,FAIRINU,0x9aF23C8773adC2A899Cba10b60718af3cf06C647,18,coinbase_base
UNIBASE-d814,UNIBASE,UNIBASE,0x0827fb6C0AC160F01F216F1AF9F17454fC85d814,18,coinbase_base
KENTO-E84e,KENTO,KENTO,0x2B58De3E29fA83aa6cD9cf99Fa1c9a38080dE84e,18,coinbase_base
PIRATE-c3A8,PIRATE,PIRATE,0x7ce8cce224eeAd05aeD541343B3571BE439ec3A8,18,coinbase_base
UNILORD-aC46,UNILORD,UNILORD,0xF55029b9a61E43B9be78F5a3927F9f9d14f8aC46,18,coinbase_base
SEX-378F,SEX,SEX,0x7B67d256146604C0610B06c804ef30327092378F,18,coinbase_base
SILVER-d779,SILVER,SILVER,0x9b6545904530E4bdd139fc7dd93d89d9852Bd779,9,coinbase_base
CPAI-DB82,CPAI,CPAI,0x9873AE59cD967e3F911Cc71D2396805aFD19DB82,18,coinbase_base
GGOLD-0223,GGOLD,GGOLD,0x90D7B8aa927348696D4cA93ec896D2a59B0e0223,9,coinbase_base
OS-e443,OS,OS,0x3aE01C775f06dCBC0D9A8307E0842d54eE06e443,18,coinbase_base
Bram-eF88,Bram,Bram,0x70368091B4C5f9d58B6b9273972F1003524beF88,18,coinbase_base
LUNA-e052,LUNA,LUNA,0x1355846a72B6341A0dCDd42bC215A0D8aebbe052,18,coinbase_base
FRIEND-C627,FRIEND,FRIEND,0x75bFabDa570C1B998930E76c266E9866db6cC627,18,coinbase_base
MIM-6A3D,MIM,MIM,0x4A3A6Dd60A34bB2Aba60D73B4C88315E9CeB6A3D,18,coinbase_base
AXL-810f,AXL,AXL,0x23ee2343B892b1BB63503a4FAbc840E0e2C6810f,6,coinbase_base
AERO-ae80,AERO,AERO,0x1a49655a4AFca3D004E058ef0ea0D45eC158ae80,18,coinbase_base
USDC-2913,USDC,USDC,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,6,coinbase_base
AERO-8631,AERO,AERO,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,coinbase_base
TOSHI,TOSHI,0xAC1Bd2486aAf3B5C0fc3Fd868558b082a531B2B4,18,coinbase_base,
XEN-c9c5,XEN,XEN,0x981D41C115a2d48Cb1215D13Bda8f989d407c9c5,18,coinbase_base
BDRIP-F434,BDRIP,BDRIP,0x071267674754F086DC6fDf5cb03288db4074F434,18,coinbase_base
Cake-13A1,Cake,Cake,0x3055913c90Fcc1A6CE9a358911721eEb942013A1,18,coinbase_base
TOSHI-B2B4,TOSHI,TOSHI,0xAC1Bd2486aAf3B5C0fc3Fd868558b082a531B2B4,18,coinbase_base
SOFI-c0a5,SOFI,SOFI,0x703D57164CA270b0B330A87FD159CfEF1490c0a5,18,coinbase_base
ISK-a75C,ISK,ISK,0x17d2628D30F8e9E966c9Ba831c9B9b01ea8Ea75C,18,coinbase_base
Torch-68D9,Torch,Torch,0x9252384e10Ba6beae1A52DBb2a3BEca2592268D9,18,coinbase_base
TOWER-28ee,TOWER,TOWER,0xf7C1CEfCf7E1dd8161e00099facD3E1Db9e528ee,18,coinbase_base
cbXEN-2fa5,cbXEN,cbXEN,0xffcbF84650cE02DaFE96926B37a0ac5E34932fa5,18,coinbase_base
cbDXN-82Ba,cbDXN,cbDXN,0x9430A7e6283Fb704Fd1D9302868Bc39d16FE82Ba,18,coinbase_base
STG-64Df,STG,STG,0xE3B53AF74a4BF62Ae5511055290838050bf764Df,18,coinbase_base
